Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-06-22 04:00:00,234.34,235.97,233.73,234.88,112494.54272,2020-06-22 07:59:59.999000 ,26427191.8189521,35541.0,55199.95739,12965937.9625447,0.0
2020-06-22 08:00:00,234.89,236.89,234.81,236.58,80639.80914,2020-06-22 11:59:59.999000 ,18995791.519648,27928.0,39891.04894,9397244.1235123,0.0
2020-06-22 12:00:00,236.58,241.68,236.25,241.49,149948.13173,2020-06-22 15:59:59.999000 ,35769906.6235823,52332.0,77121.92612,18394867.0378345,0.0
2020-06-22 16:00:00,241.49,245.07,240.85,242.36,174213.16265,2020-06-22 19:59:59.999000 ,42430466.5510512,57702.0,90460.30171,22039514.9894289,0.0
2020-06-22 20:00:00,242.37,246.89,241.75,243.13,106997.92548,2020-06-22 23:59:59.999000 ,26083430.9109505,41045.0,53969.80238,13159073.0395551,0.0
2020-06-23 00:00:00,243.11,244.66,240.75,242.72,89761.57966,2020-06-23 03:59:59.999000 ,21750834.0590801,32955.0,45975.87101,11140700.5916103,0.0
2020-06-23 04:00:00,242.7,244.49,241.32,244.15,74472.7946,2020-06-23 07:59:59.999000 ,18076607.880686,27015.0,37929.94144,9210671.2707252,0.0
2020-06-23 08:00:00,244.15,244.25,241.97,243.37,63714.6127,2020-06-23 11:59:59.999000 ,15470329.0640074,28387.0,30470.79751,7399648.3001021,0.0
2020-06-23 12:00:00,243.37,244.4,241.32,244.4,98381.17347,2020-06-23 15:59:59.999000 ,23905189.5242545,37005.0,52510.17068,12763348.8233047,0.0
2020-06-23 16:00:00,244.39,244.87,242.75,243.73,70626.27886,2020-06-23 19:59:59.999000 ,17220909.0426832,27111.0,36547.39447,8912726.9291621,0.0
2020-06-23 20:00:00,243.73,244.28,242.35,243.14,45339.87548,2020-06-23 23:59:59.999000 ,11033132.9539134,20176.0,21377.04436,5203733.1432525,0.0
2020-06-24 00:00:00,243.15,245.96,242.85,245.41,72024.14822,2020-06-24 03:59:59.999000 ,17616844.286497,26516.0,38236.48913,9353807.9379443,0.0
2020-06-24 04:00:00,245.39,249.24,242.03,242.41,208598.79795,2020-06-24 07:59:59.999000 ,51262996.0374611,64162.0,101465.86851,24952875.7937514,0.0
2020-06-24 08:00:00,242.4,243.5,236.8,238.06,194908.12667,2020-06-24 11:59:59.999000 ,46861001.8725715,60842.0,88208.52864,21208334.5130645,0.0
2020-06-24 12:00:00,238.06,240.98,231.07,232.1,267912.92814,2020-06-24 15:59:59.999000 ,63291674.6946196,74916.0,123118.39314,29101077.9699883,0.0
2020-06-24 16:00:00,232.1,235.21,231.32,233.82,110539.76894,2020-06-24 19:59:59.999000 ,25847055.5507179,38116.0,61978.09376,14494421.3497132,0.0
2020-06-24 20:00:00,233.81,235.77,233.5,234.58,67650.28348,2020-06-24 23:59:59.999000 ,15883467.9918823,25336.0,34809.96307,8174249.4766066,0.0
2020-06-25 00:00:00,234.57,235.39,227.56,229.67,170919.48523,2020-06-25 03:59:59.999000 ,39543265.4455118,50149.0,78075.45308,18054839.4470266,0.0
2020-06-25 04:00:00,229.69,232.69,229.47,231.31,116492.00861,2020-06-25 07:59:59.999000 ,26937818.6544595,33058.0,60807.58323,14061657.9992544,0.0
2020-06-25 08:00:00,231.33,235.38,231.33,234.41,104160.72371,2020-06-25 11:59:59.999000 ,24380242.6741169,31965.0,58243.76962,13629916.4194278,0.0
2020-06-25 12:00:00,234.39,234.81,231.71,233.72,104075.30118,2020-06-25 15:59:59.999000 ,24275751.8481267,33179.0,53492.35922,12479660.7697079,0.0
2020-06-25 16:00:00,233.7,234.58,232.46,233.75,61876.66092,2020-06-25 19:59:59.999000 ,14454745.8962927,22023.0,33733.71997,7881947.9678092,0.0
2020-06-25 20:00:00,233.74,234.87,231.26,232.5,56224.41383,2020-06-25 23:59:59.999000 ,13105638.8615968,21949.0,28315.02186,6603607.3814809,0.0
2020-06-26 00:00:00,232.49,233.61,230.85,232.32,77223.21451,2020-06-26 03:59:59.999000 ,17945809.8560205,24074.0,37658.46353,8756022.5146425,0.0
2020-06-26 04:00:00,232.31,233.02,228.3,229.2,142359.10393,2020-06-26 07:59:59.999000 ,32798500.955739,40682.0,66936.50949,15416812.7910571,0.0
2020-06-26 08:00:00,229.21,232.38,228.52,230.88,126054.23559,2020-06-26 11:59:59.999000 ,29063409.7851601,40088.0,62395.01228,14385217.961276,0.0
2020-06-26 12:00:00,230.88,232.05,227.75,230.04,166424.73374,2020-06-26 15:59:59.999000 ,38277649.4282443,46278.0,84914.84214,19530372.9579115,0.0
2020-06-26 16:00:00,230.04,230.3,228.15,230.14,75253.10171,2020-06-26 19:59:59.999000 ,17265717.6016794,24509.0,38622.50571,8862970.0404077,0.0
2020-06-26 20:00:00,230.14,231.59,229.42,229.64,41025.68059,2020-06-26 23:59:59.999000 ,9454417.5647391,16551.0,22542.0631,5194121.7227247,0.0
2020-06-27 00:00:00,229.66,230.36,228.51,229.64,60028.00746,2020-06-27 03:59:59.999000 ,13760357.8447607,22033.0,30049.26323,6889743.7942508,0.0
2020-06-27 04:00:00,229.65,230.78,228.89,230.52,42951.3344,2020-06-27 07:59:59.999000 ,9876592.4867701,17974.0,21208.87104,4877577.1207614,0.0
2020-06-27 08:00:00,230.52,231.42,229.0,229.59,58261.02253,2020-06-27 11:59:59.999000 ,13403694.0121879,21271.0,24974.51423,5746546.9380894,0.0
2020-06-27 12:00:00,229.59,230.1,226.4,227.56,100023.51444,2020-06-27 15:59:59.999000 ,22859820.4151382,29685.0,44966.00779,10276705.3056389,0.0
2020-06-27 16:00:00,227.55,228.0,216.0,217.84,246018.26539,2020-06-27 19:59:59.999000 ,54904229.4325202,69743.0,108259.0756,24154806.9585994,0.0
2020-06-27 20:00:00,217.81,222.53,216.62,220.94,138668.47016,2020-06-27 23:59:59.999000 ,30459938.0724421,46345.0,69807.28535,15329530.1727836,0.0
2020-06-28 00:00:00,220.94,220.94,218.87,219.32,42088.08093,2020-06-28 01:59:59.999000 ,9245725.6259388,13464.0,21411.96245,4702270.1014394,0.0
2020-06-28 04:00:00,219.32,221.19,218.32,220.58,47616.54539,2020-06-28 07:59:59.999000 ,10466223.2380334,15673.0,24542.96261,5394122.0344537,0.0
2020-06-28 08:00:00,220.58,224.89,219.95,223.32,109967.85117,2020-06-28 11:59:59.999000 ,24494626.2910284,32055.0,62291.16365,13875358.4991751,0.0
2020-06-28 12:00:00,223.32,226.66,222.05,226.15,93076.56298,2020-06-28 15:59:59.999000 ,20899443.7545646,30772.0,50747.79182,11392890.9826193,0.0
2020-06-28 16:00:00,226.17,227.96,223.84,224.08,94475.66804,2020-06-28 19:59:59.999000 ,21393474.7947434,31449.0,45359.613,10272656.9999238,0.0
2020-06-28 20:00:00,224.09,225.81,223.84,224.93,57541.8603,2020-06-28 23:59:59.999000 ,12924046.4350108,21315.0,31926.65407,7169623.2311665,0.0
2020-06-29 00:00:00,224.89,226.86,224.08,224.56,69586.85523,2020-06-29 03:59:59.999000 ,15682537.1885111,23494.0,35636.00093,8031167.0797583,0.0
2020-06-29 04:00:00,224.56,226.15,222.42,222.9,125251.722,2020-06-29 07:59:59.999000 ,28104254.3057565,32015.0,58993.68927,13239149.3671659,0.0
2020-06-29 08:00:00,222.89,224.45,221.26,223.67,90065.15059,2020-06-29 11:59:59.999000 ,20080396.6716207,29107.0,42290.4845,9434413.8456895,0.0
2020-06-29 12:00:00,223.68,225.13,221.72,223.96,119388.85037,2020-06-29 15:59:59.999000 ,26662048.4238995,36432.0,61361.99652,13710114.4498278,0.0
2020-06-29 16:00:00,223.96,227.2,223.58,226.06,81208.42027,2020-06-29 19:59:59.999000 ,18321771.6880415,26984.0,45086.69638,10170973.3432447,0.0
2020-06-29 20:00:00,226.07,229.96,226.07,227.93,112414.52396,2020-06-29 23:59:59.999000 ,25659522.919838,35526.0,62053.0058,14167312.1794641,0.0
2020-06-30 00:00:00,227.98,228.7,226.78,227.02,58878.6273,2020-06-30 03:59:59.999000 ,13398398.8743969,19062.0,27049.69171,6156517.080077,0.0
2020-06-30 04:00:00,227.01,227.51,225.84,226.81,67563.23347,2020-06-30 07:59:59.999000 ,15315425.8910595,23507.0,35459.16105,8039868.5829135,0.0
2020-06-30 08:00:00,226.82,227.76,226.0,227.64,56605.25021,2020-06-30 11:59:59.999000 ,12848959.4910011,22358.0,25290.92874,5741867.2877262,0.0
2020-06-30 12:00:00,227.62,227.67,222.91,226.37,145729.26521,2020-06-30 15:59:59.999000 ,32788183.883895,43034.0,73450.8415,16515157.7930676,0.0
2020-06-30 16:00:00,226.37,226.49,224.41,224.9,51739.68878,2020-06-30 19:59:59.999000 ,11660483.3830868,20713.0,23211.79181,5232536.3097171,0.0
2020-06-30 20:00:00,224.9,226.49,224.71,225.6,34519.9648,2020-06-30 23:59:59.999000 ,7790755.7501343,14938.0,18070.33166,4078461.0747567,0.0
2020-07-01 00:00:00,225.59,226.0,224.16,225.44,65497.22434,2020-07-01 03:59:59.999000 ,14738990.8448675,23036.0,32182.80066,7242132.9049301,0.0
2020-07-01 04:00:00,225.45,226.35,224.8,225.58,54059.2823,2020-07-01 07:59:59.999000 ,12199588.6177788,20806.0,27238.81,6146952.3686185,0.0
2020-07-01 08:00:00,225.58,228.91,225.56,227.66,100051.8013,2020-07-01 11:59:59.999000 ,22781188.3498534,33991.0,50889.70311,11585175.2669844,0.0
2020-07-01 12:00:00,227.66,229.42,226.8,229.42,94187.61415,2020-07-01 15:59:59.999000 ,21516503.1281103,32067.0,53721.68796,12274791.5301399,0.0
2020-07-01 16:00:00,229.42,232.71,228.7,231.1,140283.09676,2020-07-01 19:59:59.999000 ,32451900.7440968,42154.0,71923.81983,16638829.3597719,0.0
2020-07-01 20:00:00,231.1,232.2,230.29,230.99,63272.5698,2020-07-01 23:59:59.999000 ,14634761.1702505,24401.0,29751.1247,6882337.4897084,0.0
2020-07-02 00:00:00,230.99,232.01,230.39,231.06,54951.68667,2020-07-02 03:59:59.999000 ,12703920.9006102,25370.0,27632.67299,6389023.5736718,0.0
